Phel_clc_contig_2061	gi|542222021|ref|XM_003443619.2|	64.82	651	5e-21	  114	8128	Oreochromis niloticus	Nile tilapia	bony fishes	Eukaryota	PREDICTED: Oreochromis niloticus tRNA (guanine(10)-N2)-methyltransferase homolog (LOC100697592), mRNA
Phel_clc_contig_2063	gi|378345409|gb|JN676960.1|	92.55	94	6e-27	  134	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr08 sequence
Phel_clc_contig_2064	gi|296803375|gb|GU827388.1|	69.48	213	1e-15	95.1	7609	Marthasterias glacialis	spiny starfish	starfish	Eukaryota	Marthasterias glacialis clone Mgla8 microsatellite sequence
Phel_clc_contig_2068	gi|381246918|gb|JQ703850.1|	99.99	14735	0.0	26564	9606	Homo sapiens	human	primates	Eukaryota	Homo sapiens clone 391 mitochondrion, complete genome
Phel_clc_contig_2069	gi|290784561|emb|FN677804.1|	72.29	1310	0.0	  708	7660	Psammechinus miliaris	sand urchin	sea urchins	Eukaryota	Psammechinus miliaris mRNA for citrate synthase (cs gene)
Phel_clc_contig_2070	gi|32396163|gb|AY269784.1|	66.67	873	1e-61	  250	155462	Branchiostoma belcheri tsingtauense	Branchiostoma belcheri tsingtauense	lancelets	Eukaryota	Branchiostoma belcheri tsingtaunese allantoicase (All) mRNA, complete cds
Phel_clc_contig_2072	gi|294860883|gb|GQ403698.1|	91.57	83	1e-22	  118	106299	Azumapecten farreri	Azumapecten farreri	bivalves	Eukaryota	Chlamys farreri calmodulin-1 (cam) mRNA, complete cds
Phel_clc_contig_2074	gi|390342773|ref|XM_776008.3|	67.26	901	5e-70	  277	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus solute carrier family 10 member 6-like (LOC575621), mRNA
Phel_clc_contig_2076	gi|378345414|gb|JN676965.1|	84.51	71	7e-11	78.8	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr18 sequence
Phel_clc_contig_2077	gi|147905529|ref|NM_001096607.1|	73.27	318	2e-38	  172	8355	Xenopus laevis	African clawed frog	frogs & toads	Eukaryota	Xenopus laevis methylthioribose-1-phosphate isomerase 1 (mri1), mRNA
Phel_clc_contig_2080	gi|1568626|gb|U69254.1|SFU69254	69.88	601	6e-51	  214	7665	Strongylocentrotus franciscanus	Strongylocentrotus franciscanus	sea urchins	Eukaryota	Strongylocentrotus franciscanus heat shock protein 110 mRNA, complete cds
Phel_clc_contig_2082	gi|390343655|ref|XM_003725882.1|	70.04	1165	1e-143	  522	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus general vesicular transport factor p115-like (LOC582239), mRNA
Phel_clc_contig_2083	gi|390340781|ref|XM_001179917.2|	69.07	1329	3e-137	  500	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus probable S-acyltransferase At2g14255-like (LOC752702), mRNA
Phel_clc_contig_2088	gi|378345429|gb|JN676980.1|	86.84	76	1e-14	93.3	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr39 sequence
Phel_clc_contig_2093	gi|390333553|ref|XM_003723689.1|	66.50	982	1e-66	  266	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus actin-related protein 10-like (LOC100891502), mRNA
Phel_clc_contig_2100	gi|291222477|ref|XM_002731197.1|	70.04	267	5e-23	  122	10224	Saccoglossus kowalevskii	Saccoglossus kowalevskii	hemichordates	Eukaryota	PREDICTED: Saccoglossus kowalevskii cytochrome b5 reductase 3-like (LOC100373304), mRNA
Phel_clc_contig_2102	gi|21211869|emb|AL606965.20|	70.34	327	1e-30	  145	10090	Mus musculus	house mouse	rodents	Eukaryota	Mouse DNA sequence from clone RP23-313I15 on chromosome 13, complete sequence
Phel_clc_contig_2109	gi|390355759|ref|XM_778785.3|	78.67	661	8e-151	  544	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus ras-related protein Rab-5B-like (LOC578627), mRNA
Phel_clc_contig_2111	gi|390359734|ref|XM_779388.2|	66.55	589	2e-34	  159	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus type I inositol 3,4-bisphosphate 4-phosphatase-like (LOC579262), mRNA
Phel_clc_contig_2119	gi|378345414|gb|JN676965.1|	88.73	71	2e-15	93.3	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr18 sequence
Phel_clc_contig_2120	gi|390362552|ref|XM_001200693.2|	67.15	971	1e-70	  279	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus solute carrier family 35 member F3-like (LOC764407), mRNA
Phel_clc_contig_2124	gi|383209668|ref|NG_032572.1|	100.00	100	1e-41	  181	9606	Homo sapiens	human	primates	Eukaryota	Homo sapiens DIS3 mitotic control homolog (S. cerevisiae)-like 2 (DIS3L2), RefSeqGene on chromosome 2
Phel_clc_contig_2126	gi|74095342|emb|AJ889572.1|	79.19	173	2e-32	  150	7609	Marthasterias glacialis	spiny starfish	starfish	Eukaryota	Marthasterias glacialis partial mRNA for aurora/Ipl1p-related kinase (aurora gene)
Phel_clc_contig_2128	gi|378345425|gb|JN676976.1|	78.32	143	4e-18	  104	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr32 sequence
Phel_clc_contig_2130	gi|378345414|gb|JN676965.1|	88.73	71	5e-15	93.3	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr18 sequence
Phel_clc_contig_2131	gi|410916898|ref|XM_003971875.1|	80.00	265	1e-58	  239	31033	Takifugu rubripes	torafugu	bony fishes	Eukaryota	PREDICTED: Takifugu rubripes pre-mRNA-splicing regulator WTAP-like (LOC101070537), mRNA
Phel_clc_contig_2132	gi|260826467|ref|XM_002608141.1|	80.00	120	1e-19	  109	7739	Branchiostoma floridae	Florida lancelet	lancelets	Eukaryota	Branchiostoma floridae hypothetical protein, mRNA
Phel_clc_contig_2139	gi|15212118|dbj|AB070232.1|	89.16	83	9e-19	  105	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis EF-1a gene for EF-1a partial cds
Phel_clc_contig_2140	gi|15485220|emb|AJ308602.1|	75.57	131	2e-14	91.5	7604	Asterias rubens	European starfish	starfish	Eukaryota	Asterias rubens mRNA for CMP-N-acetylneuraminic acid hydroxylase (cnh gene)
Phel_clc_contig_2142	gi|4558370|gb|U22152.1|LVU22152	81.32	91	5e-13	87.8	7654	Lytechinus variegatus	green sea urchin	sea urchins	Eukaryota	Lytechinus variegatus alpha-Lv1 integrin (alpha-Lv1) mRNA, complete cds
Phel_clc_contig_2145	gi|411147453|ref|NM_001271731.1|	84.62	104	3e-22	  116	10116	Rattus norvegicus	Norway rat	rodents	Eukaryota	Rattus norvegicus X-box binding protein 1 (Xbp1), transcript variant 2, mRNA
Phel_clc_contig_2147	gi|378345414|gb|JN676965.1|	84.72	72	5e-11	80.6	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr18 sequence
Phel_clc_contig_2150	gi|144610495|gb|EF134900.1|	84.85	132	2e-29	  141	7604	Asterias rubens	European starfish	starfish	Eukaryota	Asterias rubens voucher NSM17038-PV01 ATP synthase beta subunit gene, intron 5
Phel_clc_contig_2153	gi|390350178|ref|XM_781691.3|	68.42	1010	2e-98	  370	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial-like (LOC581703), mRNA
Phel_clc_contig_2154	gi|378345414|gb|JN676965.1|	89.71	68	1e-14	91.5	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr18 sequence
Phel_clc_contig_2160	gi|432854555|ref|XM_004067911.1|	80.74	462	9e-117	  432	8090	Oryzias latipes	Japanese medaka	bony fishes	Eukaryota	PREDICTED: Oryzias latipes NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial-like (LOC101166042), mRNA
Phel_clc_contig_2163	gi|115618057|ref|XM_001180453.1|	67.48	1153	5e-96	  363	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus X-ray repair cross-complementing protein 5-like (LOC752879), partial mRNA
Phel_clc_contig_2166	gi|390334711|ref|XM_791997.2|	81.28	235	5e-55	  226	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus protein Asterix-like (LOC592477), mRNA
Phel_clc_contig_2167	gi|390338376|ref|XM_003724715.1|	69.95	659	8e-76	  297	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus proteasome subunit beta type-6-like (LOC575236), mRNA
Phel_clc_contig_2169	gi|144610495|gb|EF134900.1|	92.19	64	8e-15	93.3	7604	Asterias rubens	European starfish	starfish	Eukaryota	Asterias rubens voucher NSM17038-PV01 ATP synthase beta subunit gene, intron 5
Phel_clc_contig_2171	gi|74095342|emb|AJ889572.1|	82.46	114	2e-20	  111	7609	Marthasterias glacialis	spiny starfish	starfish	Eukaryota	Marthasterias glacialis partial mRNA for aurora/Ipl1p-related kinase (aurora gene)
Phel_clc_contig_2172	gi|378345418|gb|JN676969.1|	77.31	119	1e-12	86.0	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr22 sequence
Phel_clc_contig_2175	gi|41349562|emb|AJ621806.1|	72.12	739	2e-102	  383	86007	Suberites ficus	Suberites ficus	sponges	Eukaryota	Suberites ficus mRNA for gelsolin (gelS gene)
Phel_clc_contig_2177	gi|390340908|ref|XM_003725285.1|	74.88	203	7e-28	  136	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus uncharacterized LOC100887881 (LOC100887881), mRNA
Phel_clc_contig_2178	gi|378345409|gb|JN676960.1|	85.19	81	1e-13	89.7	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr08 sequence
Phel_clc_contig_2181	gi|378345414|gb|JN676965.1|	89.55	67	7e-14	89.7	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr18 sequence
Phel_clc_contig_2182	gi|260823847|ref|XM_002606834.1|	66.24	625	4e-28	  138	7739	Branchiostoma floridae	Florida lancelet	lancelets	Eukaryota	Branchiostoma floridae hypothetical protein, mRNA
Phel_clc_contig_2186	gi|390363186|ref|XM_783703.3|	81.63	196	4e-37	  167	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus N(G),N(G)-dimethylarginine dimethylaminohydrolase 1-like (LOC583809), mRNA
Phel_clc_contig_2189	gi|390337316|ref|XM_003724481.1|	65.40	1023	2e-42	  185	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus endoplasmic reticulum-Golgi intermediate compartment protein 2-like, transcript variant 1 (LOC587451), mRNA
Phel_clc_contig_2190	gi|378345409|gb|JN676960.1|	78.83	222	1e-42	  185	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr08 sequence
Phel_clc_contig_2191	gi|390353553|ref|XM_003728087.1|	68.80	1000	2e-98	  370	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus uncharacterized LOC100889245 (LOC100889245), mRNA
Phel_clc_contig_2193	gi|390354359|ref|XM_778385.3|	83.33	102	1e-18	  107	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus triple functional domain (PTPRF interacting) (TRIO), mRNA
Phel_clc_contig_2194	gi|390367003|ref|XM_791484.3|	75.60	1123	0.0	  776	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus cleavage stimulation factor subunit 3-like, transcript variant 2 (LOC591939), mRNA
Phel_clc_contig_2195	gi|74095342|emb|AJ889572.1|	86.42	81	1e-14	93.3	7609	Marthasterias glacialis	spiny starfish	starfish	Eukaryota	Marthasterias glacialis partial mRNA for aurora/Ipl1p-related kinase (aurora gene)
Phel_clc_contig_2196	gi|390349078|ref|XM_784776.3|	68.12	621	5e-52	  217	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus glucoside xylosyltransferase 1-like (LOC584932), mRNA
Phel_clc_contig_2201	gi|327261223|ref|XM_003215383.1|	68.80	689	3e-64	  257	28377	Anolis carolinensis	green anole	lizards	Eukaryota	PREDICTED: Anolis carolinensis 14-3-3 protein theta-like (LOC100559510), mRNA
Phel_clc_contig_2202	gi|390343200|ref|XM_779798.3|	68.03	1755	7e-165	  592	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus dynactin subunit 1-like (LOC579698), mRNA
Phel_clc_contig_2203	gi|390369109|ref|XM_001190383.2|	75.46	326	3e-55	  228	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus EF-hand domain-containing family member A2-like (LOC755536), mRNA
Phel_clc_contig_2204	gi|390341792|ref|XM_780790.3|	98.15	54	7e-15	93.3	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus U3 small nucleolar ribonucleoprotein protein IMP3-like (LOC580752), mRNA
Phel_clc_contig_2205	gi|74095342|emb|AJ889572.1|	73.65	148	9e-16	96.9	7609	Marthasterias glacialis	spiny starfish	starfish	Eukaryota	Marthasterias glacialis partial mRNA for aurora/Ipl1p-related kinase (aurora gene)
Phel_clc_contig_2206	gi|334325101|ref|XM_003340556.1|	67.87	1080	5e-90	  343	13616	Monodelphis domestica	gray short-tailed opossum	marsupials	Eukaryota	PREDICTED: Monodelphis domestica zinc finger protein 850-like (LOC100616707), mRNA
Phel_clc_contig_2208	gi|390351440|ref|XM_775614.3|	72.26	393	8e-47	  201	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus WSC domain-containing protein 2-like (LOC575197), mRNA
Phel_clc_contig_2211	gi|407902950|gb|CP003877.1|	99.93	2832	0.0	 5099	1234380	Propionibacterium acnes C1	Propionibacterium acnes C1	high GC Gram+	Bacteria	Propionibacterium acnes C1, complete genome
Phel_clc_contig_2214	gi|480313929|gb|CP005287.1|	91.73	1088	0.0	 1553	1170318	Propionibacterium avidum 44067	Propionibacterium avidum 44067	high GC Gram+	Bacteria	Propionibacterium avidum 44067, complete genome
Phel_clc_contig_2218	gi|378345414|gb|JN676965.1|	90.41	73	5e-17	  100	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr18 sequence
Phel_clc_contig_2219	gi|542246047|ref|XM_003455152.2|	76.50	183	8e-28	  136	8128	Oreochromis niloticus	Nile tilapia	bony fishes	Eukaryota	PREDICTED: Oreochromis niloticus COP9 signalosome complex subunit 4-like (LOC100700593), mRNA
Phel_clc_contig_2222	gi|390356375|ref|XM_791242.3|	70.00	180	1e-11	80.6	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus transcription initiation factor IIB-like (LOC591691), mRNA
Phel_clc_contig_2223	gi|74095342|emb|AJ889572.1|	76.06	142	4e-16	98.7	7609	Marthasterias glacialis	spiny starfish	starfish	Eukaryota	Marthasterias glacialis partial mRNA for aurora/Ipl1p-related kinase (aurora gene)
Phel_clc_contig_2227	gi|365740656|gb|CP003196.1|	99.75	26695	0.0	47875	1114967	Propionibacterium acnes TypeIA2 P.acn17	Propionibacterium acnes TypeIA2 P.acn17	high GC Gram+	Bacteria	Propionibacterium acnes TypeIA2 P.acn17, complete genome
Phel_clc_contig_2228	gi|390361639|ref|XM_791013.3|	69.84	431	2e-39	  174	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus asparagine synthetase domain-containing protein 1-like (LOC591452), mRNA
Phel_clc_contig_2229	gi|15212118|dbj|AB070232.1|	78.21	156	1e-25	  127	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis EF-1a gene for EF-1a partial cds
Phel_clc_contig_2230	gi|390339630|ref|XM_001180850.2|	71.60	243	1e-23	  123	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus FCH and double SH3 domains protein 2-like (LOC752997), mRNA
Phel_clc_contig_2231	gi|390354978|ref|XM_782099.3|	78.34	1025	0.0	  836	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus eukaryotic translation initiation factor 3 subunit C-like (LOC582130), mRNA
Phel_clc_contig_2232	gi|390346475|ref|XM_003726513.1|	73.77	1559	0.0	  935	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus very long-chain specific acyl-CoA dehydrogenase, mitochondrial-like (LOC584710), mRNA
Phel_clc_contig_2233	gi|509391926|gb|KC699498.1|	85.45	110	8e-22	  116	72676	Coscinasterias tenuispina	Coscinasterias tenuispina	starfish	Eukaryota	Coscinasterias tenuispina microsatellite m.ten 6 sequence
Phel_clc_contig_2234	gi|365740656|gb|CP003196.1|	99.98	5697	0.0	10269	1114967	Propionibacterium acnes TypeIA2 P.acn17	Propionibacterium acnes TypeIA2 P.acn17	high GC Gram+	Bacteria	Propionibacterium acnes TypeIA2 P.acn17, complete genome
Phel_clc_contig_2238	gi|390331347|ref|XM_003723207.1|	72.65	1404	0.0	  783	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus adaptor-related protein complex 1, gamma 1 subunit, transcript variant 1 (ap1g1), mRNA
Phel_clc_contig_2240	gi|390333251|ref|XM_001178864.2|	74.89	713	3e-129	  473	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus presenilin-2-like, transcript variant 2 (LOC578066), mRNA
Phel_clc_contig_2242	gi|390348480|ref|XM_003726963.1|	74.49	976	2e-177	  632	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus tetratricopeptide repeat domain 8, transcript variant 1 (ttc8), mRNA
Phel_clc_contig_2244	gi|390362130|ref|XM_785323.3|	71.55	1153	1e-165	  594	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus alkylglycerone phosphate synthase (agps), partial mRNA
Phel_clc_contig_2245	gi|333774914|emb|FQ311933.4|	82.22	90	8e-12	82.4	7955	Danio rerio	zebrafish	bony fishes	Eukaryota	Zebrafish DNA sequence from clone CH73-47K21 in linkage group 25, complete sequence
Phel_clc_contig_2247	gi|74095342|emb|AJ889572.1|	76.74	172	2e-24	  125	7609	Marthasterias glacialis	spiny starfish	starfish	Eukaryota	Marthasterias glacialis partial mRNA for aurora/Ipl1p-related kinase (aurora gene)
Phel_clc_contig_2249	gi|15485220|emb|AJ308602.1|	69.84	305	1e-20	  111	7604	Asterias rubens	European starfish	starfish	Eukaryota	Asterias rubens mRNA for CMP-N-acetylneuraminic acid hydroxylase (cnh gene)
Phel_clc_contig_2250	gi|390355047|ref|XM_003728415.1|	83.01	206	9e-52	  214	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus protein transport protein Sec61 subunit gamma-like, transcript variant 1 (LOC592604), mRNA
Phel_clc_contig_2252	gi|471362089|ref|XM_004371550.1|	70.33	809	8e-101	  378	127582	Trichechus manatus latirostris	Florida manatee	placentals	Eukaryota	PREDICTED: Trichechus manatus latirostris polymerase (RNA) II (DNA directed) polypeptide C, 33kDa (POLR2C), mRNA
Phel_clc_contig_2253	gi|378345427|gb|JN676978.1|	78.36	134	6e-18	  102	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr34 sequence
Phel_clc_contig_2254	gi|511930233|ref|XM_004784110.1|	73.49	249	2e-32	  152	9669	Mustela putorius furo	domestic ferret	carnivores	Eukaryota	PREDICTED: Mustela putorius furo v-ski sarcoma viral oncogene homolog (avian) (SKI), partial mRNA
Phel_clc_contig_2257	gi|260818281|ref|XM_002604266.1|	70.85	319	2e-28	  138	7739	Branchiostoma floridae	Florida lancelet	lancelets	Eukaryota	Branchiostoma floridae hypothetical protein, mRNA
Phel_clc_contig_2258	gi|390361406|ref|XM_788902.3|	71.33	565	5e-69	  275	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus nipped-B-like protein-like (LOC589254), mRNA
Phel_clc_contig_2261	gi|410916584|ref|XM_003971718.1|	77.04	270	1e-49	  208	31033	Takifugu rubripes	torafugu	bony fishes	Eukaryota	PREDICTED: Takifugu rubripes cathepsin B-like (LOC101070919), mRNA
Phel_clc_contig_2265	gi|5851947|emb|AJ131022.1|	77.60	183	3e-26	  132	7227	Drosophila melanogaster	fruit fly	flies	Eukaryota	Drosophila melanogaster D-Sp1 gene for C2H2 zinc finger transcription factor
Phel_clc_contig_2266	gi|390336502|ref|XM_779162.3|	70.20	500	3e-52	  219	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus uncharacterized LOC579027 (LOC579027), mRNA
Phel_clc_contig_2268	gi|114416911|emb|BX088702.10|	88.89	1854	0.0	 2410	9606	Homo sapiens	human	primates	Eukaryota	Human DNA sequence from clone RP11-49E18 on chromosome 9, complete sequence
Phel_clc_contig_2271	gi|15212118|dbj|AB070232.1|	74.47	141	4e-14	91.5	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis EF-1a gene for EF-1a partial cds
Phel_clc_contig_2273	gi|378345409|gb|JN676960.1|	92.71	96	3e-28	  138	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr08 sequence
Phel_clc_contig_2274	gi|390342349|ref|XM_003725596.1|	71.03	397	7e-40	  178	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus regulator of G-protein signaling 12-like (LOC100889318), mRNA
Phel_clc_contig_2275	gi|118500957|gb|EF106752.1|	88.00	150	4e-41	  181	414047	Asterinidae mixed genomic library	Asterinidae mixed genomic library	starfish	Eukaryota	Asterinidae mixed genomic library microsatellite B114 sequence
Phel_clc_contig_2277	gi|67968102|dbj|AB168411.1|	90.14	71	4e-16	96.9	9541	Macaca fascicularis	crab-eating macaque	primates	Eukaryota	Macaca fascicularis testis cDNA clone: QtsA-11941, similar to human HLA-B associated transcript 5 (BAT5), mRNA, RefSeq: NM_021160.1
Phel_clc_contig_2278	gi|390339385|ref|XM_777101.2|	70.69	348	5e-37	  168	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus lipoma HMGIC fusion partner-like 2 protein-like (LOC576833), mRNA
Phel_clc_contig_2280	gi|530586993|ref|XM_005287183.1|	71.17	333	4e-35	  159	8478	Chrysemys picta bellii	western painted turtle	turtles	Eukaryota	PREDICTED: Chrysemys picta bellii emopamil binding protein-like (EBPL), mRNA
Phel_clc_contig_2282	gi|158936903|dbj|AB302953.1|	81.82	99	3e-15	93.3	7594	Patiria pectinifera	Patiria pectinifera	starfish	Eukaryota	Patiria pectinifera MsxA gene for MsxA protein, complete cds
Phel_clc_contig_2283	gi|390368730|ref|XM_779211.3|	73.85	325	1e-45	  196	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus anamorsin homolog (LOC579077), mRNA
Phel_clc_contig_2284	gi|18148920|dbj|AB064523.1|	78.08	146	3e-20	  111	7594	Patiria pectinifera	Patiria pectinifera	starfish	Eukaryota	Asterina pectinifera mRNA for Wee1, complete cds
Phel_clc_contig_2286	gi|11121192|emb|AL109804.41|	96.08	51	4e-12	84.2	9606	Homo sapiens	human	primates	Eukaryota	Human DNA sequence from clone RP5-1009E24 on chromosome 20, complete sequence
Phel_clc_contig_2287	gi|390362197|ref|XM_001180232.2|	70.46	721	7e-84	  324	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus tyrosine-protein kinase HTK16-like (LOC752814), mRNA
Phel_clc_contig_2292	gi|390340845|ref|XM_785515.3|	64.11	1109	3e-38	  172	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus receptor-type tyrosine-protein phosphatase alpha-like (LOC585698), mRNA
Phel_clc_contig_2293	gi|390343240|ref|XM_781252.3|	70.23	1011	5e-123	  452	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus polycomb protein EED-like (LOC581239), mRNA
Phel_clc_contig_2294	gi|29124082|gb|AC106819.3|	98.99	790	0.0	 1389	9606	Homo sapiens	human	primates	Eukaryota	Homo sapiens chromosome 16 clone RP11-696P19, complete sequence
Phel_clc_contig_2295	gi|390353433|ref|XM_003728061.1|	72.49	967	5e-150	  544	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus CLIP-associating protein 1-like, transcript variant 1 (LOC100889025), mRNA
Phel_clc_contig_2296	gi|390351743|ref|XM_792301.3|	70.35	516	7e-57	  233	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus aprataxin-like, transcript variant 2 (LOC592796), mRNA
Phel_clc_contig_2297	gi|387916023|gb|JX053393.1|	71.26	261	1e-24	  125	7868	Callorhinchus milii	elephant shark	chimaeras	Eukaryota	Callorhinchus milii clone P19H03.Testis.t16 mRNA sequence
Phel_clc_contig_2298	gi|74095342|emb|AJ889572.1|	77.78	108	1e-11	82.4	7609	Marthasterias glacialis	spiny starfish	starfish	Eukaryota	Marthasterias glacialis partial mRNA for aurora/Ipl1p-related kinase (aurora gene)
Phel_clc_contig_2300	gi|378345425|gb|JN676976.1|	84.89	139	4e-28	  136	7602	Asterias amurensis	Asterias amurensis	starfish	Eukaryota	Asterias amurensis microsatellite Aamr32 sequence
Phel_clc_contig_2302	gi|390338159|ref|XM_785871.3|	72.64	1199	0.0	  654	7668	Strongylocentrotus purpuratus	purple sea urchin	sea urchins	Eukaryota	PREDICTED: Strongylocentrotus purpuratus copine-8-like (LOC586076), mRNA
